aid;brand;mpnr;ean;name;desc;shop_cat;price;link;image;old_price;dlv_time;dlv_cost;pzn;promo_text;
CP 06.01.06.01;Lovital;CP 06.01.06.01;4260377930164;Lovital NutriPro - Ernährungspulver - 500g - geschmacksneutral - eiweißreich - hochkalorisch - praktisch lactose - ballaststofffrei;Erhültlich im 1500 g Eimer Hochwertiges normokalorisches Instant Ernührungspulver Schnelle und hohe Lüslichkeit Geschmacks- und geruchsneutral Sehr gute Kontrolle der Kalorienaufnahme Enthült alle lebenswichtigen Vitamine Mineralstoffe und S; Home;18.88;https://www.inko-versand.de/lovital-nutripro-500g.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/l/o/lovital-nutripro_1.jpg;19.82;ca. 5-7 Tage;6.90;11113121;;
CP.02.01.03.01;Lovital;CP.02.01.03.01;4260377930089;Lovital Pro 8.5 - Proteinpulver - 1500g;Geschmack neutral Ist angereichert mit Vitaminen Mineralstoffen und Spurenelementen Enthïült Kollagen- ein wichtiges Strukturprotein bei der Zell und Knorpelbildung Mit geringem Kohlenhydratgehalt Hoher Anteil an essentiellen Aminosïüuren die als;Home;70.70;https://www.inko-versand.de/lovital-pro-8-5-proteinpulver-1500g.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/l/o/lovital-pro-8-5_1.jpg;81.3;ca. 5-7 Tage;6.90;10386242;;
CP 01.02.01.01;Lovital;CP 01.02.01.01;4100910107526;Lovital complete Kaffee - 12X330ml im Karton - glutenfrei praktisch lactose- und ballaststofffrei;Trinknahrung mit Kaffee Geschmacksrichtung Weitere Geschmacksrichtungen sind derzeit lieferbar Basic Kaffee Keks und Vanille im sortenreinen oder Mischkarton Enthült alle lebenswichtigen Mikro- und Makronührstoffe wie Eiweiü Kohlenhydrate F;Home > Nahrung > Trinknahrung > Lovital;37.75;https://www.inko-versand.de/lovital-kaffee-trinknahrung.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/l/o/lovital-complete_kaffee-geschmack.jpg;39.64;ca. 5-7 Tage;6.90;139413;;
CP 03.05.03.01;Lovital;CP 03.05.03.01;4100910207561;Lovital Quick & Thick - Andickungspulver - 220g;Bestens geeignet zum Andicken unserer Trinknahrungen. Dickt kalte und heiße Flüssigkeiten sowie Getränke gleichermaßen gefrier- und auftaustabil. Geschmacks- und geruchsneutral. Schnelle und sichere Anwendung rühren bis das Pulver gut gelöst ist. Anwendungshinweis zum erreichen der gewünschten Konsistenz (1.5 Eßlöffel honigartig 2 Eßlöffel puddingartig) Gilt für 100 ml Flüssigkeit. Nicht geeignet für Kinder unter 10 Jahren Zutatenverzeichnis: Modifizierte Stärke (E 1422). Geeignet zum Dysphagie Schlucktraining. Geeignet bei Schluckstörungen.  ;Home;9.79;https://www.inko-versand.de/lovital-complete-quck-and-thick-220g.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/l/o/lovital-quick_thick.jpg;11.26;ca. 5-7 Tage;6.90;1786592;;
CP 01.06.01.01;Lovital;CP 01.06.01.01;4100910107557;Lovital complete Keks - 12X330ml im Karton - glutenfrei praktisch lactose- und ballaststofffrei;Lovital complete Keks    • Trinknahrung Keks Geschmacksrichtung  • Weiter Geschmacksrichtungen sind derzeit lieferbar Basic Kaffee Keks und Vanille im sortenreinen oder Mischkarton  • Enthält alle lebenswichtigen Mikro- und Makronährstoffe wie Eiweiß Kohlenhydrate Fette Vitamine und Spurenelemente in konzentrierter Form  • Enthält 2kcal/ml und somit 660 kcal pro Getränkepackung  • Ist geeignet als Nahrungsergänzung oder zur vollständigen Ernährung im Rahmen der vollbilanzierten Diät (im Normalfall)  • Kann dabei unterstützen Gewicht aufzubauen und Ernährungsdefizite zu mindern sowie ungewolltem Gewichtsverlust entgegenzuwirken  • Eine Packung entspricht einer Mahlzeit mit 660 kcal das Produkt ist zur vollständigen Ernährung geeignet  • Entspricht der Diätverordnung und folgt den Empfehlungen der DGE  • Ist bei Verordnung erstattungsfähig gemäß AMR Abschnitt 1 §§ 18-26  • Kann solange verwendet werden bis der gewünschte Ernährungszustand erreicht ist. Hierzu dem Rat des behandelnden Arztes oder des Ernährungsb;Home;37.65;https://www.inko-versand.de/lovital-complete-trinknahrung-keks-karton.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/l/o/lovital-complete_keks-geschmack_1.jpg;39.53;ca. 5-7 Tage;6.90;2501752;;
ID 0004;Comfy;5501025140;5414874009192;iD Comfy Junior XS Slip 40-70 cm - 168 Stk.;Eine Komplettlösung für Tag und Nacht iD Comfy ist eine saugfähige Pants für Kinder zwischen 4 bis 15 Jahren. Eine geeignete Lösung für die Nacht- und Tagversorgung gute Absorptionskapazität die durch ein HöchstmaÃŸ an Diskreation und Komfo;Home > Inkontinenz > Nach Marken sortiert > ID Comfy Junior;109.20;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/comfy/id-comfy-junior-xs-slip-40-70-cm.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/d/id_comfy-junior-xs-slip_1.jpg;125.58;ca. 5-7 Tage;6.90;13501459;;
ID 0001;Comfy;5501135140;5414874008553;iD Comfy Junior pants 4 - 7 Jahre bis 86 cm - 56 Stk.;Eine Komplettlösung für Tag und Nacht iD Comfy ist eine saugfähige Pants für Kinder zwischen 4 bis 7 Jahren. Eine geeignete Lösung für die Nacht- und Tagversorgung gute Absorptionskapazität die durch ein HöchstmaÃŸ an Diskreation und Komfor;Home > Inkontinenz > Nach Marken sortiert > ID Comfy Junior;33.60;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/comfy/id-comfy-junior-pants-4-7-jahre-bis-86-cm.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/d/id_comfy-junior-pants-4-7jahre.jpg;38.64;ca. 5-7 Tage;6.90;13501494;;
ID 0003;Comfy;5501245140;5414874008577;iD Comfy Junior pants 8 - 15 Jahre bis 100 cm - 56 Stk.;Eine Komplettlösung für Tag und Nacht iD Comfy ist eine saugfähige Pants für Kinder zwischen 8 bis 15 Jahren. Eine geeignete Lösung für die Nacht- und Tagversorgung gute Absorptionskapazität die durch ein HöchstmaÃŸ an Diskreation und Komfo;Home > Inkontinenz > Nach Marken sortiert > ID Comfy Junior;33.04;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/comfy/id-comfy-junior-pants-8-15-jahre-bis-100-cm.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/d/id_comfy-junior-pants-8-15-jahre.jpg;38;ca. 5-7 Tage;6.90;13501519;;
308836;Abena;308836;5703538758638;DELTA San No. 6 Regular - Inkontinenz-Vorlage - 30 x 63 cm - 120 Stück;Delta ist eine Serie von absorbierenden Inkontinenzprodukten die gezielt mit Hinblick auf Sicherheit Tragekomfort und Mobilität für Menschen geschaffen sind  die an mittlerer bis schwerer Inkontinenz leiden. Delta-San sind anatomisch geformte Vor;Home > Inkontinenz > Nach Marken sortiert > Abena;36.40;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/abri/product-308836-delta-san-no-6-regular-inkontinenz-vorlage-30-x-63-cm-120-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/308836_2.jpg;41.86;ca. 5-7 Tage;6.90;05949134;;
246612;Abena;4450 246612;5703538138034;Abri-Bed Regular Schutzlaken 210 - Folie blau - 210 x 80 cm - 100 Stück;Die Abri-Bed regular Schutzlaken schützen Matratzen vor Feuchtigkeit und Verunreinigungen. Flüssigkeiten werden zuverlässig aufgenommen seitliche Barrieren am Schutzlaken bieten zusätzlichen Auslaufschutz und geben  dem Patienten somit ein angen;Home > Inkontinenz > Nach Marken sortiert > Abena;53.60;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/abri/product-246612-abri-bed-regular-schutzlaken-folie-blau-210-x-80-cm-100-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/4/246612_2.jpg;61.64;ca. 5-7 Tage;6.90;6957058;;
425001;Abena;425001;5703538958083;Abena Abri-Fix Net Medium - Gr. M - Netzhose zum Fixieren von Vorlagen - 50 Stück;Abena Abri-Fix Net Medium Netzhose - ohne Bein Gr. M Zum Fixieren von Vorlagen  Die Abena Abri-Net Medium ist eine elastische Netzhose ohne Bein die Vorlagen optimal fixiert und ein Verrutschen zuverlässig verhindert. Sie kann bis zu 60°C gewasch;Home > Inkontinenz > Nach Marken sortiert > Abena;28.90;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/abri/product-02-4250-abena-abri-fix-net-medium-gr-m-netzhose-zum-fixieren-von-vorlagen-50-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/2/02-4250_2.jpg;33.24;ca. 5-7 Tage;6.90;4975945;;
308840;Abena;308840;5703538758232; Mehr Ansichten  DELTA San No. 10 Regular - Inkontinenz-Vorlage - 36 x 70 cm - 80 Stück;Delta ist eine Serie von absorbierenden Inkontinenzprodukten die gezielt mit Hinblick auf Sicherheit Tragekomfort und Mobilität für Menschen geschaffen sind  die an mittlerer bis schwerer Inkontinenz leiden. Delta-San sind anatomisch geformte Vor;Home > Inkontinenz > Nach Marken sortiert > Abena;33.10;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/abri/product-308840-delta-san-no-10-regular-inkontinenz-vorlage-36-x-70-cm-80-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/308840_2.jpg;38.06;ca. 5-7 Tage;6.90;5949223;;
30885201;Abena;30885201;5703538758478;DELTA FORM M 1 Windelhose Slip - Gr. M1 - 80 Stück;Delta-Form M1 Regular - Inkontinenz-Slip Gr. M1 Bei mittelschwerer bis schwerer Inkontinenz  Delta-Form ist eine Serie von absorbierenden Inkontinenzprodukten die gezielt mit Hinblick auf Sicherheit Tragekomfort und Mobilität für Menschen geschaf;Home > Inkontinenz > Nach Marken sortiert > Abena;35.90;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/abri/product-308852-delta-form-m1-regular-inkontinenz-slip-gr-m1-80-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/308852_3.jpg;41.28;ca. 5-7 Tage;6.90;09520379;;
30887301;Abena;30887301;5703538758355;DELTA FORM L 3 Windelhose Slip - Gr. L3 - 60 Stück;Delta-Form L3 Regular - Inkontinenz-Slip Gr. L Bei mittelschwerer bis schwerer Inkontinenz  Delta-Form ist eine Serie von absorbierenden Inkontinenzprodukten die gezielt mit Hinblick auf Sicherheit Tragekomfort und Mobilität für Menschen geschaff;Home > Inkontinenz > Nach Marken sortiert > Abena;41.50;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/abri/product-308873-delta-form-l3-regular-inkontinenz-slip-gr-l3-60-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/308873_2.jpg;47.72;ca. 5-7 Tage;6.90;09520480;;
30886301;Abena;30886301;5703538758591;DELTA FORM L 2 Windelhose Slip - Gr. L2 - 80 Stück;Delta-Form L2 Regular - Inkontinenz-Slip Gr. L2 Bei mittelschwerer bis schwerer Inkontinenz  Delta ist eine Serie von absorbierenden Inkontinenzprodukten die gezielt mit Hinblick auf Sicherheit Tragekomfort und Mobilität für Menschen geschaffen s;Home > Inkontinenz > Nach Marken sortiert > Abena;44.20;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/abri/product-308863-delta-form-l2-regular-inkontinenz-slip-gr-l2-80-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/308863_3.jpg;50.83;ca. 5-7 Tage;6.90;9520468;;
30886201;Abena;30886201;5703538758553;DELTA FORM M2 Windelhose Slip - Gr. M2 - 80 Stück;Delta-Form M2 Regular - Inkontinenz-Slip Gr. M2 Bei mittelschwerer bis schwerer Inkontinenz  Delta ist eine Serie von absorbierenden Inkontinenzprodukten die gezielt mit Hinblick auf Sicherheit Tragekomfort und Mobilität für Menschen geschaffen s;Home > Inkontinenz > Nach Marken sortiert > Abena;41.99;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/abri/product-308862-delta-form-m2-regular-inkontinenz-slip-gr-m2-80-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/308862_3.jpg;48.29;ca. 5-7 Tage;6.90;09520391;;
30885301;Abena;30885301;5703538758515;DELTA FORM L 1 Windelhose Slip - Gr. L - 80 Stück;Delta-Form L1 - Inkontinenz-Slip - Gr. L1 Bei mittelschwerer bis schwerer Inkontinenz   Der Delta-Form L1 Inkontinenz-Slip ist für Patienten mit einem Hüftumfang von 100 - 150 cm optimal geeignet. Durch einen extra Saugkern in der Mitte und zuverlÃ;Home > Inkontinenz > Nach Marken sortiert > Abena;42.55;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/abri/product-308853-delta-form-l1-inkontinenz-slip-gr-l-80-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/308853_3.jpg;48.93;ca. 5-7 Tage;6.90;9520445;;
1681311;Hartmann;1681311;4049500248419;MoliMed Premium Ultra Micro - bei leichter Inkontinenz - von Hartmann - 224 Stk./Karton;Einlagen mit geruchsbindendem 3-lagigem Saugkern; vollflächige Vliesabdeckung weiße textilartige atmungsaktive aber gleichzeitig flüssigkeitsundurchlässige Außenseite; anatomische Passform mit weichen Schaumstoffbündchen im Schrittbereich bei mini midi und maxi; bieten perfekten Schutz und zuverlässigen Tragekomfort schützen vor Rücknässung; diskret zu tragen mit breitem Klebestreifen einfach in der Unterwäsche zu fixieren.;Home > Inkontinenz > Nach Marken sortiert > Hartmann;22.50;https://www.inko-versand.de/molimed-premium-ultra-micro.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/m/o/molimed_premium_micro_00424504_inko-versand_1.jpg;24.75;ca. 5-7 Tage;6.90;3542658;;
43056;Abena;14330281;5414874005545;Abri-Form Premium S4 - Gr. S4 - Inkontinenz-Slip - Umfang 60-85 cm - 66 Stück;Abri-Form Premium S4 - Inkontinenz-Slip Gr. S Bei mittelschwerer bis schwerer Inkontinenz   Sie basiert auf neueste Technologie hat ein neues anatomisches Design einen extra starken Saugkern und  zuverlässige Auslaufsperren. Sie bietet dem Patien;Home > Inkontinenz > Nach Marken sortiert > Abena;32.10;https://www.inko-versand.de/product-43056-abri-form-premium-s4-gr-s4-inkontinenz-slip-umfang-60-85-cm-66-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/3/43056.jpg;36.92;ca. 5-7 Tage;6.90;10178130;;
43055;Abena;14320281;5414874005521;Abri-Form Premium S2 - Gr. S - Inkontinenz-Slip - Umfang 60-85 cm - 84 Stück;Abri-Form Premium S2 Gr. S Bei mittelschwerer bis schwerer Inkontinenz   Er basiert auf neuester Technologie hat ein neues anatomisches Design einen extra starken Saugkern und  zuverlässige Auslaufsperren. Er bietet dem Patienten noch mehr Schutz;Home > Inkontinenz > Nach Marken sortiert > Abena;53.04;https://www.inko-versand.de/product-43055-abri-form-premium-s2-gr-s-inkontinenz-slip-umfang-60-85-cm-84-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/3/43055.jpg;61;ca. 5-7 Tage;6.90;04607609;;
300516;Abena;300516;5703538274435;Abena Abri-Form XXL1 - Inkontinenz-Slip - für Hüftumfang bis 254 cm - Gr. XXL1 - 40 Stück;Abena Abri-Form Premium XL2 - Inkontinenz-Slip Gr. XXL bei mittelschwerer bis schwerer Inkontinenz   Sie basiert auf neueste Technologie hat ein neues anatomisches Design einen extra starken Saugkern und  zuverlässige Auslaufsperren. Sie bietet d;Home > Inkontinenz > Nach Marken sortiert > Abena ;84.25;https://www.inko-versand.de/product-300516-abena-abri-form-xxl2-inkontinenz-slip-fuer-hueftumfang-bis-254-cm-gr-xxl2-40-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/300516_2.jpg;96.89;ca. 5-7 Tage;6.90;11323769;;
1124 01;Forma Care;1124 01;4036978004791;FORMA-care Slip PREMIUM dry XL3 - TAG - weiß - 48 Stk.;forma-care Slip PREMIUM dry XL3  bei mittelschwerer bis schwerer Inkontinenz    Die atmungsaktive und latexfreie forma-care Slip PREMIUM dry bietet angenehmen Tragekomfort und ein hohes Maß an Sicherheit. Sie besticht durch ihre besonders starke Saug;Home > Inkontinenz > Nach Marken sortiert > Formacare;68.85;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/formacare/product-1124-01-forma-care-slip-premium-dry-xl3-tag-weiss-48-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/1/1124-01_2.jpg;72.29;ca. 5-7 Tage;6.90;06411129;;
20 4056;Forma Care;20 4056;4036978013397;FORMA-care PREMIUM Dry woman maxi - Inkontinenz-Einlagen - 160 Stk.;forma-care PREMIUM Dry woman maxi  Bei leichter bis mittelschwerer Inkontinenz    Die atmungsaktive und latexfreie forma-care PREMIUM Dry woman maxi ist eine anatomisch geformte Einlage und bietet angenehmen Tragekomfort   und zuverlässige Sicherheit;Home > Inkontinenz > Nach Marken sortiert > Formacare;51.95;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/formacare/product-20-4056-forma-care-premium-dry-woman-maxi-inkontinenz-einlagen-160-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/0/20-4056_2.jpg;54.55;ca. 5-7 Tage;6.90;8924146;;
2075;Forma Care;2075;4036978013236;FORMA-care pants premium dry NACHT - Gr. M - bei mittelschwerer bis schwerer Inkontinenz - für einen Hüftumfang von 80 - 120 cm - weiß - 6 x 14 Stück;forma-care pants premium dry NACHT - Gr.M  bei mittelschwerer bis schwerer Inkontinenz    Die atmungsaktive und latexfreie forma-care pants premium dry NACHT bietet angenehmen Tragekomfort und zuverlässige Sicherheit.   Sie besticht durch ihre besond;Home > Inkontinenz > Nach Marken sortiert > Formacare;69.95;https://www.inko-versand.de/product-2075-forma-care-pants-premium-dry-nacht-m3-gr-m-bei-mittelschwerer-bis-schwerer-inkontinenz-fuer-einen-hueftumfang-von-80-120-cm-weiss-6-x-14-stueck-1-karton.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/0/2075_2.jpg;80.44;ca. 5-7 Tage;6.90;08468174;;
2074;Forma Care;1074-01;4036978013250;FORMA-care pants premium dry M1 - Gr. M - bei mittelschwerer bis schwerer Inkontinenz - für einen Hüftumfang von 80 - 120 cm - weiß - 6 x 14 Stück - 1 Karton;forma-care pants premium dry - Gr. M  bei mittelschwerer bis schwerer Inkontinenz    Die atmungsaktive und latexfreie forma-care pants premium dry bietet angenehmen Tragekomfort und zuverlässige Sicherheit.   Sie besticht durch ihre besonders starke ;Home > Inkontinenz > Nach Marken sortiert > Formacare;74.16;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/formacare/product-2074-forma-care-pants-premium-dry-m1-gr-m-bei-mittelschwerer-bis-schwerer-inkontinenz-fuer-einen-hueftumfang-von-80-120-cm-weiss-6-x-14-stueck-1-karton.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/0/2074_2.jpg;77.87;ca. 5-7 Tage;6.90;8468168;;
2077;Forma Care;1077-01;4036978013212;FORMA-care pants premium dry L1 - Gr. L - bei mittelschwerer bis schwerer Inkontinenz - für einen Hüftumfang von 100 - 145 cm - weiß - 6 x 14 Stück - 1 Karton;forma-care pants premium dry - Gr. L  bei mittelschwerer bis schwerer Inkontinenz    Die atmungsaktive und latexfreie forma-care pants premium dry bietet angenehmen Tragekomfort und zuverlässige Sicherheit.   Sie besticht durch ihre besonders starke ;Home > Inkontinenz > Nach Marken sortiert > Formacare;82.20;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/formacare/product-2077-forma-care-pants-premium-dry-l1-gr-l-bei-mittelschwerer-bis-schwerer-inkontinenz-fuer-einen-hueftumfang-von-100-145-cm-weiss-6-x-14-stueck-1-karton.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/0/2077_2.jpg;94.53;ca. 5-7 Tage;6.90;08468180;;
9158521;Hartmann;9158521;4052199275284;MoliCare Premium Mobile 5 Tropfen Gr.M - mittlere Inkontinenz - 42 Stück ;MoliCare Premium Mobile 5 Tropfen Gr. M (ehemals MoliCare Mobile Light Gr. 2 Medium) von Hartmann. hoher Komfort durch hochelastische Höschenform. einfache Handhabung. Einlage und Höschen vereint in einem Produkt. Gefühl wie gewöhnliche Unterwäsche. ;Home > Inkontinenz > Nach Marken sortiert > Hartmann;44.82;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/hartmann/molicarer-mobile-light-small.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/m/o/molicare-premium-mobile-neutral-5d-14-pcs_inko-versand.jpg;51.54;ca. 5-7 Tage;6.90;13506422;;
